id,type,text1,text2,text3,text4,text5,notes
brilliant,SHIP,"Un vestige des flottes IA autonomes développées par la Corporation Tri-Tachyon. Illégales selon la loi du Domain (et de la Hegemony), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre IA vit ces créations purgées du Secteur. Du moins c'est ce que les histoires officielles racontent.

Typique des produits haut de gamme TriTachyon, le croiseur de classe Brilliant n'épargne aucune dépense pour monter la suite d'armement à énergie la plus avancée possible. Typique des vaisseaux autonomes, aucune concession n'est faite pour le support vital humain ni même pour l'accès physique. Les réparations sont effectuées par un essaim de drones utilitaires semi-intelligents qui circulent via des conduits en atmosphère zéro percés à travers la masse du vaisseau.",,,,,
radiant,SHIP,"Un vestige des flottes IA autonomes développées par la Corporation Tri-Tachyon. Illégales selon la loi du Domain (et de la Hegemony), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre IA vit ces créations purgées du Secteur. C'est ce que disent les histoires officielles.

Le cuirassé Radiant était une conception audacieuse de type « blue-sky » créée par quelque unité d'architecture navale ayant reçu une indulgence spéciale de la grandiose vanité d'un VP de Tri-Tach. Tant les histoires officielles qu'officieuses existantes de la Première Guerre IA ne mentionnent jamais la production de cette classe de vaisseau parce qu'un glisseur de phase intégré ne pourrait jamais être stable sur un vaisseau d'une telle taille. Il exploserait sûrement en une infinité de dimensions-enfants éphémères curieusement tourbillonnantes dès l'initiation du premier saut. 

Pourtant, le voilà.",,,,,
remnant_station2,SHIP,"Un vestige des flottes IA autonomes développées par la Corporation Tri-Tachyon. Illégales selon la loi du Domain (et de la Hegemony), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre IA vit ces créations purgées du Secteur. Du moins c'est ce que les histoires officielles racontent.

Ceci est une station de combat IA autonome pleinement armée et opérationnelle. Des stations comme celle-ci servaient de dépôt de carburant et de ravitaillement, d'usine robotique, de nexus de commandement et de plateforme d'armement en soutien des flottes IA opérant à un niveau stratégique. Le discours de « Déclaration de Victoire » prononcé par le Haut Hégémon suite à la Première Guerre IA déclarait que toutes les stations de combat IA avaient été détruites.",,,,,
colossus,SHIP,"Le Colossus est une coque robuste et vénérable bien adaptée aux conditions du Secteur post-Effondrement, bien que possédant des aménagements primitifs et un armement défensif limité.

Avant d'être dépassé par l'efficacité économique brutale du super-cargo Atlas, le cargo lourd Colossus formait le cœur des flottes d'approvisionnement frontalières du Domain. Un blindage de coque plus épais que strictement nécessaire offre une protection contre les dangers cosmiques tant naturels qu'humains.",,,,,
colossus2,SHIP,"Ceci est une coque Colossus modifiée par les fidèles militants du Luddic Path en un redoutable croiseur d'assaut. Les ponts de fret sont comprimés et re-soudés pour épaissir considérablement le blindage effectif de la coque tandis que des tourelles supplémentaires ont été plantées le long de la coque. À la proue, un grand affût d'arme capable de lancer des salves de torpilles de classe Hammer a été fixé en permanence. Les moteurs et le réseau d'alimentation standard ont été modifiés de manière hasardeuse pour permettre de courtes poussées surpuissantes en conditions de combat, causant une perte massive de fiabilité globale des systèmes.

Le cargo lourd Colossus formait le cœur des flottes d'approvisionnement frontalières du Domain avant d'être dépassé par l'efficacité économique brutale du super-cargo Atlas. Un blindage de coque plus épais que strictement nécessaire offre une protection contre les dangers cosmiques tant naturels qu'humains.",,,,,
colossus3,SHIP,"Le Colossus fut d'abord adapté pour la guerre par les militants Pather, mais des pirates entreprenants suivirent bientôt leur exemple. Un processus tout aussi hasardeux voit la plupart des ponts de fret comprimés et re-soudés pour former un blindage épais parsemé de nombreux emplacements d'armes. La soute principale fut cependant laissée ouverte et convertie en une baie de lancement de chasseurs improvisée avec l'ajout d'une micro-forge civile destinée à la fabrication de pièces de machine, piratée pour accepter les puces LPC de chasseurs. La forge est mal intégrée au système d'alimentation de base de la coque, résultant en des performances globales peu fiables.

Le cargo lourd Colossus formait le cœur des flottes d'approvisionnement frontalières du Domain avant d'être dépassé par l'efficacité économique brutale du super-cargo Atlas. Un blindage de coque plus épais que strictement nécessaire offre une protection contre les dangers cosmiques tant naturels qu'humains.",,,,,
warning_beacon,CUSTOM,"Une balise d'avertissement entièrement autonome. Contient un système d'alimentation à l'état solide permettant une demi-vie de fonctionnement et de maintien en position théorique allant jusqu'à des centaines de milliers de cycles.

Le capitaine de vaisseau avisé fera bien attention à son avertissement.",,,,,
station_abandoned_mining,CUSTOM,Une plateforme minière orbitale abandonnée : cette station a été construite pour ancrer un ascenseur spatial qui serait employé pour extraire efficacement les ressources de la surface de sa primaire. De vieux modules industriels depuis longtemps dépouillés de leurs pièces et des anneaux d'habitation silencieux sont corrodés par les impacts et l'érosion stellaire.,,"Aucun système majeur de la station ne reste opérationnel, bien qu'il y ait quelques sources gamma errantes et des fuites EM, probablement dues aux systèmes de sécurité de secours travaillant en vain.",,,
planet_gilead,CUSTOM,"Couronne du Chemin du Pèlerin et chérie des fidèles Luddic, Gilead est un paradis réputé rival de celui d'Old Earth — celui qui fut donné à l'humanité par Dieu ; que l'humanité profana ; duquel l'humanité fut, dans le péché, exilée pour souffrir parmi les étoiles. Qu'un tel monde puisse être retrouvé est la promesse que l'humanité peut être rachetée.",,"Le visage de Gilead vous sourit depuis des nuages de soie la plus pure, des mers céruléennes et de verdoyants continents de nature douce et vallonnée. La Luddic Church règne ici comme un jardinier sévère, s'assurant que la population est bien contrôlée et consciencieuse dans l'honneur qu'elle rend au sol sur lequel Ludd a marché.",,,
planet_asher,CUSTOM,"Asher est un monde mortellement froid et sec de pénitence et de labeur. L'ensemble de la base industrielle lourde de Gilead a été déplacé ici lors de l'Éveil Luddic par l'Luddic Church, toujours pratique. La vie spirituelle dans le Secteur Persean ne peut être guidée sans vaisseaux spatiaux.",,"Des tempêtes de poussière apocalyptiques obscurcissent le ciel cruel, rendant d'abord le soleil rouge sang avant de le transformer en une lueur diffuse n'offrant ni chaleur ni réconfort.

Le besoin d'absolution jaillit des mines, est forgé dans les raffineries, puis assemblé en orbite. La vertu industrieuse d'Asher est pourtant la honte secrète de l'Luddic Church, dont on ne parle que par circonlocutions dans les sermons donnés par des curés particulièrement spirituels.",,,
devastator,WEAPON,"Essentiellement un canon flak de taille capitale à tir rapide, le Devastator a été développé par l'Armada du Domain à partir de pièces génériques en réponse à un monde rebelle qui avait réussi à acquérir un vaste ensemble de LPC de chasseurs.

Trois canons lancent un barrage rapide de projectiles explosifs. La cadence de tir rapide produit un tel volume de munitions que les détecteurs de proximité deviennent quelque peu peu fiables, se déclenchant à une portée apparemment aléatoire. La marge d'erreur fut jugée acceptable après des résultats spectaculaires sur le terrain.

Une seule salve du Devastator peut éliminer une aile de chasseurs ou un vol de missiles, bien que les obus ne soient que d'une utilité limitée contre des cibles plus grosses ou plus éloignées.",,,,,
legion,SHIP,"Classé comme astroporteur de bataille, le Legion embarque un impressionnant arsenal d'armes lourdes, d'espace de hangar et de commandement-contrôle suffisant pour déployer quatre escadrilles de chasseurs. Les modèles ultérieurs furent améliorés avec des nanoforges destinées au remplacement d'appareils de combat, augmentant significativement le ratio dents-arrière lors des déploiements lointains.

Après le succès légendaire de la conception Onslaught, il devint clair que les systèmes rebelles dépourvus d'industrie ultra-lourde étaient capables de développer des appareils de frappe embarqués capables de contrer le « Vieux » de l'Armada. Parallèlement aux nouvelles armes — missiles anti-chasseurs agiles et canons de défense de point à suivi rapide — le Conseil Stratégique décida de déployer un astroporteur digne de servir aux côtés de l'Onslaught. Ainsi le Legion fut conçu pour fournir une plateforme pour intercepteurs et appareils de frappe tout en tenant la ligne de bataille. 

Les partisans de « l'École des Croiseurs » critiquèrent le Legion pour son manque de spécialisation, maintenant qu'un volume de chasseurs similaire pouvait être déployé à moindre coût et avec une plus grande flexibilité si les rôles de combat étaient séparés en coques de vaisseaux distinctes. Ces arguments économiques pâlissent cependant face à un Legion engageant sa propulsion de combat pour délivrer une puissance de feu écrasante au point clé de la bataille.",,,,,
ai_cores,RESOURCE,"Un noyau IA indépendant rare et précieux. C'est l'âme physique d'une intelligence artificielle, un artefact d'une complexité stupéfiante capable de pensée sophistiquée dépassant l'esprit humain. Objet de peur, de vénération et de convoitise ; des guerres ont été menées autour de l'utilisation et de la régulation des IA.

Un noyau IA est incapable d'affecter le monde extérieur par lui-même. L'exploitation de ses vastes capacités nécessite que le noyau soit immergé dans un bain de liquide de refroidissement et connecté à des faisceaux de lignes de données haute capacité adaptées à ses tâches. Une fois en place, le noyau doit être équipé d'un dispositif d'assurance de loyauté entièrement analogique ; habituellement celui-ci prend la forme d'un explosif chimique brut avec un détonateur mécanique.",,,,,
,,,,,,,
survey_data,RESOURCE,"Ce TriPad contient une base de données de prospection récente qui recense les qualités économiques, industrielles et stratégiques d'un objet céleste, organisée selon les directives traditionnelles du Ministère Colonial du Domain. Des prospections de ce type sont un élément essentiel d'opérations militaires réussies, d'efforts de colonisation et d'entreprises commerciales.",,,,,
survey_data_1,RESOURCE,"Ce TriPad contient une base de données de prospection récente qui recense les qualités économiques, industrielles et stratégiques d'un objet céleste, organisée selon les directives traditionnelles du Ministère Colonial du Domain. Des prospections de ce type sont un élément essentiel d'opérations militaires réussies, d'efforts de colonisation et d'entreprises commerciales.

Les données contenues ici sont tout à fait quelconques.  « Encore un caillou », comme on dit.",,,,,
survey_data_2,RESOURCE,"Ce TriPad contient une base de données de prospection récente qui recense les qualités économiques, industrielles et stratégiques d'un objet céleste, organisée selon les directives traditionnelles du Ministère Colonial du Domain. Des prospections de ce type sont un élément essentiel d'opérations militaires réussies, d'efforts de colonisation et d'entreprises commerciales.

Les données contenues ici sont sans grand intérêt.",,,,,
survey_data_3,RESOURCE,"Ce TriPad contient une base de données de prospection récente qui recense les qualités économiques, industrielles et stratégiques d'un objet céleste, organisée selon les directives traditionnelles du Ministère Colonial du Domain. Des prospections de ce type sont un élément essentiel d'opérations militaires réussies, d'efforts de colonisation et d'entreprises commerciales.

Ces données de prospection décrivent un monde utile à l'exploitation humaine et se vendront à bon prix.",,,,,
survey_data_4,RESOURCE,"Ce TriPad contient une base de données de prospection récente qui recense les qualités économiques, industrielles et stratégiques d'un objet céleste, organisée selon les directives traditionnelles du Ministère Colonial du Domain. Des prospections de ce type sont un élément essentiel d'opérations militaires réussies, d'efforts de colonisation et d'entreprises commerciales.

Ces données de prospection décrivent un monde qui obtient un score élevé sur le tableau de faisabilité standard. Elles se révéleront très précieuses si vendues à la bonne partie.",,,,,
survey_data_5,RESOURCE,"Ce TriPad contient une base de données de prospection récente qui recense les qualités économiques, industrielles et stratégiques d'un objet céleste, organisée selon les directives traditionnelles du Ministère Colonial du Domain. Des prospections de ce type sont un élément essentiel d'opérations militaires réussies, d'efforts de colonisation et d'entreprises commerciales.

Ces données décrivent un monde exceptionnel et seront de grande valeur pour n'importe quelle faction majeure du Secteur.",,,,,
planet_ancyra,CUSTOM,"Un monde sec et ancien doté d'un champ magnétique paresseux, partiellement dépouillé de volatils par le vent solaire. Il existe des preuves qu'Ancyra était autrefois couverte de mers peu profondes et chaudes : des dunes blanchies de sel, d'étranges tours et crêtes de silice à la cristallisation unique, et quelques aquifères saumâtres exploités par les colons humains.",,L'économie d'Ancyra est dominée par la logistique du Hegemony. Le complexe d'industrie légère a grandi sur les contrats militaires et possède désormais l'envergure et la légitimité nécessaires pour faire des percées respectables dans le réseau commercial civil de l'espace central du Hegemony.,,,
station_ancyra,CUSTOM,"La Station Ancyra est un bastion d'autorité construit dès les premiers jours de la colonisation du Secteur Persean par le Domain. Les plaques de blindage de la coque ont été réparées et remplacées tant de fois qu'il est difficile de savoir si quoi que ce soit de l'original subsiste. Les installations ne sont pas particulièrement confortables, mais plutôt qu'un sentiment de déclin, cela confère au poste une aura de dignité austère.",,"Des holos de recrutement accueillent les spaciers entrants —  « Engagez-vous dans la Marine, découvrez le Secteur ! ». Un patch mat sur la paroi suggère qu'un ajout impertinent au slogan a déjà été retiré par un drone de maintenance.",,,
station_derinkuyu,CUSTOM,"La Station Derinkuyu a été construite après l'Effondrement sur la superstructure de portiques de maintenance destinés aux cargos de classe Atlas. Ceux-ci ont été soudés ensemble et propulsés hors de l'orbite d'Ancyra, puis stabilisés dans la ceinture d'astéroïdes galatienne pour servir de base aux opérations minières. Un récent manquement à l'ordre public impliquant la  « longue marche » du colonel du Hegemony au pouvoir a vu le contrôle dévolu à un conseil vaguement organisé de mineurs renégats.",,"Jamais une station qui submergeait les visiteurs de bienvenue, Derinkuyu arbore désormais un patchwork frais de plaques de colmatage d'urgence et accueille les étrangers avec des regards suspicieux échangés entre mineurs et miliciens MuniSec légèrement armés.",,,
station_galatia_academy,CUSTOM,"La plus ancienne et la plus prestigieuse institution universitaire indépendante du Secteur Persean. L'Académie de Galatia est un choix de premier plan parmi les universités restantes des mondes centraux. La fonction de prévôt est une position particulièrement puissante, capable de puiser dans les connexions avec les anciens élèves, d'influencer les nouvelles générations des étudiants les plus brillants — ou les plus riches — et de diriger la recherche de pointe.",,,,,
cobra,SHIP,"La conception du Cobra fut initiée peu avant l'Effondrement, née d'un projet spéculatif visant à monter un lance-torpilles Reaper sur un châssis de chasseur.  

Les exigences de conception dérapèrent presque immédiatement, et les retards de calendrier auraient dû voir le projet Cobra supprimé dès son premier cycle. Mais le propriétaire excentrique — qui avait fait fortune dans la prospection et la récupération frontalières — investit sa fortune dans la conception et obtint prétendument des prêts à court terme auprès de certains éléments criminels pour mener le développement du prototype à terme. Le Comité d'Acquisition Navale du Domain rejeta la proposition catégoriquement et il a été suggéré que cela était dû à une politique tacite de « découragement » des torpilleurs anti-capital.

Le responsable du développement fut retrouvé mort dans des circonstances extraordinairement déplaisantes ; les enquêteurs conclurent à un suicide. Pendant ce temps, au grand dam des prêteurs légitimes, les schémas et prototypes LPC du Cobra disparurent apparemment dans la nature.",,,,,
perdition,SHIP,"Le torpilleur modifié pour le combat Perdition est une tentative par les militants Luddics des sectes Pather et plus modérées de pallier un manque chronique d'accès à l'artillerie lourde, particulièrement durant les premiers jours de l'Effondrement. Une navette utilitaire civile commune d'exploration/livraison de classe Cranefly sert de châssis de base. Initialement conçue pour transporter un petit colis de fret ou quelques spationautes en combinaison, le Perdition est soudé dans une coquille disgracieuse de blindage improvisé et les portes de soute retirées pour monter une seule torpille Hammer arrimée à l'ancien système de loquet à cargo.

Une grande foi est nécessaire pour piloter ce véhicule hasardeux au combat car ses statistiques de survie devraient dissuader tout équipage rationnel.",,,,,
station1,SHIP,"Une station orbitale de modèle low-tech dotée d'un blindage lourd et d'une puissance de feu modérée. Cette plateforme abrite des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de puissance militaire et industrielle dans tout le volume orbital local.",,,,,
station1_midline,SHIP,"Une station orbitale de modèle midline dotée d'un lourd tir de flanc et d'une rotation axiale rapide. Cette plateforme abrite des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de puissance militaire et industrielle dans tout le volume orbital local.",,,,,
station1_hightech,SHIP,"Une station orbitale de modèle high-tech dotée de puissants boucliers rotatifs, d'un complément de chasseurs et d'une puissance de feu modérée. Cette plateforme abrite des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de puissance militaire et industrielle dans tout le volume orbital local.",,,,,
station2,SHIP,"Une grande station de combat de modèle low-tech dotée d'un blindage épais et de citadelles supplémentaires de bastion lourd et de défense de point. Cette plateforme abrite des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de puissance militaire et industrielle dans tout le volume orbital local.",,,,,
station2_midline,SHIP,"Une grande station de combat de modèle midline augmentée de modules de soutien de missiles en plus d'un lourd tir de flanc et d'une rotation axiale rapide. Cette plateforme abrite des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de puissance militaire et industrielle dans tout le volume orbital local.",,,,,
station2_hightech,SHIP,"Une grande station de combat de modèle high-tech dotée de puissants boucliers, d'un complément de chasseurs, d'une citadelle défensive et d'une puissance de feu lourde. Cette plateforme abrite des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de puissance militaire et industrielle dans tout le volume orbital local.",,,,,
station3,SHIP,"Une énorme forteresse stellaire, le summum de la construction contemporaine en gravité zéro dans le Secteur Persean, construite selon le modèle low-tech avec des drones de défense de classe Merlon et un vaste champ de mines. Cette plateforme abrite des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de puissance militaire et industrielle dans tout le volume orbital local.",,,,,
station3_midline,SHIP,"Une énorme forteresse stellaire, le summum de la construction contemporaine en gravité zéro dans le Secteur Persean, pouvant abriter des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures. Ces plateformes projettent la puissance militaire et industrielle dans tout leur volume orbital local.",,,,,
station3_hightech,SHIP,"Une énorme forteresse stellaire de modèle high-tech dotée de puissants boucliers, d'un sur-blindage, de drones de défense de classe Gargoyle et de terrifiants téléporteurs de mines à longue portée. Cette plateforme peut abriter des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures lui permettant de projeter la puissance militaire et industrielle dans tout le volume orbital local.",,,,,
merlon,SHIP,"Le Merlon est un drone de défense de station lourd bourré d'un impressionnant arsenal d'armes de défense de point. Ne nécessitant ni équipage, ni propulseur de voyage, ni IA de commandement indépendant, le Merlon embarque plus de plaques de blindage qu'un vaisseau de taille comparable.",,,,,
gargoyle,SHIP,"Le Gargoyle est un drone de défense de station high-tech doté du système PD avancé Paladin et de son propre générateur de bouclier. Parce qu'il ne nécessite ni équipage, ni propulseur de voyage, ni aucune sorte de cœur de commandement indépendant, le Gargoyle opère plus efficacement au combat qu'une coque autonome de taille similaire.",,,,,
ravelin,SHIP,"Le Ravelin est un drone de défense de station lourd spécialisé dans le feu de soutien et la défense de point. Parce qu'il ne nécessite ni équipage, ni propulseur de voyage, ni aucune sorte de cœur de commandement indépendant, le Ravelin peut frapper bien au-dessus de sa catégorie au combat.",,,,,
prometheus2,SHIP,Les fanatiques Pather ont découvert un sens ironique de la justice en convertissant le tanker qui transporte ce qu'ils appellent « l'Infernium » — le carburant AM — en un massif instrument de guerre sainte. Les cuves de stockage et les ports de chargement ont été découpés et convertis en hangars ou affûts d'armes tandis que des sections d'équipement de pompage ont été arrachées pour être remplacées par d'énormes plaques de blindage. La proue courbée de la cuve de carburant principale a été évidée et réaménagée pour cracher des barrages de missiles sur ceux qui servent Moloch afin qu'ils trouvent peut-être l'absolution dans l'oblivion béni.,,,,,
atlas2,SHIP,"Le super-cargo de classe Atlas est une cible de choix des attaques pirates. Quelques-uns sont retrouvés plus tard au cœur brisé d'une gerbe aiguë de débris d'impact dans quelque orbite solitaire. D'autres méritent un second regard appréciateur d'un pirate et sont remorqués vers des chantiers navals secrets. Les soutes à cargo sont arrachées, remplacées par des treillis pour tenir des affûts d'armes et des lignes d'alimentation en munitions surpuissantes.

Cet Atlas, renaissant dans le vide et le feu, livre désormais une cargaison de mort de la main d'un seigneur de guerre pirate.",,,,,
generic_probe,CUSTOM,"Une sonde automatisée polyvalente dotée d'une capacité hyperespace rudimentaire. Le plus souvent utilisée par les mégacorporations et les institutions de recherche pour collecter des données dans des systèmes stellaires reculés, dangereux ou extraordinairement ennuyeux. Ce modèle est conçu pour contenir un petit ensemble d'instruments.",,,,,
ga_probe,CUSTOM,Les lectures des capteurs longue portée correspondent aux spécifications de la classe courante de sonde utilisée par les départements de recherche de l'Académie de Galatia.,,,,,
ga_hyperprobe,CUSTOM,"Les lectures des capteurs longue portée correspondent aux spécifications de la classe courante de sonde utilisée par le Groupe de Physique Hyperespace de l'Académie de Galatia. Il n'y a aucun signe de transpondeur actif, bien que des fuites EM suggèrent des sous-systèmes fonctionnels.",,,,,
gaPZ_relay,CUSTOM,Les lectures de scan longue portée indiquent que cet objet est probablement une plateforme d'instruments non habitée de classe courante. Les capteurs détectent des fuites de radiation indicatives d'une batterie nucléaire endommagée. Les images EM bruitées suggèrent des dommages structurels modérés à majeurs.,,,,,
cargo_pod_special,CUSTOM,Un pod de fret peint de couleurs vives équipé d'un transpondeur haute visibilité.,,,,,
minipulser,WEAPON,"« Le banc d'essai a été détruit, et alors ? Nous comptabilisons les pertes en capital et en ressources humaines dans le cahier des charges. Ce qui compte, c'est que nous avons obtenu les résultats et qu'aucun chercheur senior n'a été perdu. Tenez, je superviserai personnellement l'installation d'un nouveau dispositif de bouclier de classe croiseur une fois sur site. »","- K. Astraia, récupéré des archives de Kallichore",,,,
shockrepeater,WEAPON,"« D'une manière ou d'une autre, il a franchi le cordon et atteint la flottille de soutien. Capteurs, navigation et support vital fusionnés sur les transports d'équipage avant que les loups ne l'abattent. Maintenant on a un stock à vie de homard volturnien en surgélation, mais plus de recycleurs d'air de 3e génération de rechange. Voilà les priorités de la direction. »","- Interception de l'Assurance Morale Tri-Tachyon, annexé au rapport de licenciement de l'employé",,,,
riftlance,WEAPON,"« Nous remettons ce corps au saint vide, poussière à la poussière, étoiles aux étoiles, afin que le Créateur nous renouvelle dans le cycle de la vie éternelle. »","- Prière funéraire luddique, traditionnelle",,,,
riftbeam,WEAPON,« Ne le rallumons pas. »,"- Sarosh Freeman, technicien senior",,,,
cryoflux,WEAPON,"« Lorsque le front d'onde s'effondre, des radiations dans le spectre visible et au-delà sont émises par un, euh, nous pensons que c'est dû à un réalignement avec les lois de l'espace-temps. Il y a également des effets aux implications macroscopiques considérables, et ceux-ci feront l'objet de cette réunion d'urgence. »","- Chercheur inconnu, journaux récupérés du Site Alpha",,,,
cryoblaster,WEAPON,"« Trouvé le cap' à son poste au CIC, plus froid qu'un cryopod. La moitié de l'état-major aussi, et pas toutes des moitiés assorties. »","- Rapport verbal de récupérateur, récupération en hyperespace de l'ISS Augusta",,,,
disintegrator,WEAPON,« Je suis perturbé par l'implication que l'équivalence masse-énergie puisse être violée si aisément et si massivement. »,- Rapport non signé envoyé du Site Alpha à K. Astraia,,,,
riftcascade,WEAPON,« Ça suffit. Quiconque fera une autre blague sur la « magie noire » devra contribuer dix millicrédits à la cagnotte de la fête du labo. »,- Mémo récupéré du complexe de laboratoires du Site Alpha,,,,
vpdriver,WEAPON,"« L'officier bouclier a signalé des inversions de polarité localisées sur l'arc avant, estimant l'effondrement total en « secondes ». »","- RAA, première rencontre à Isir, expédition [EXPURGÉ]",,,,
realitydisruptor,WEAPON,"« Quand le profanateur défait la chaîne et la trame du Créateur, que trouveront-ils derrière cette tapisserie étoilée ? Mille milliers d'yeux obscurcis par la transgression. »","- Le Livre de Ludd, Visions 7 :4",,,,
amsrm,WEAPON,"« J'écris pour exprimer ma frustration professionnelle à devoir produire des résultats selon le calendrier du directeur de projet alors que je n'ai qu'un accès limité à l'artefact. L'analyse des dégâts ne suffit pas, et nous avons tiré tout ce que nous pouvions de ce jeu de données. Oui, c'est une charge d'antimatière. Mais le système de livraison en lui-même ? Nous pouvons continuer à débattre des constructs d'hyperchamp, des motifs de phase stables et de cette théorie paranoïaque d'annihilation symétrique jusqu'à la mort thermique de l'univers. Le fait est que tout cela n'est que pure spéculation tant que nous ne pouvons pas nous procurer un autre artefact. »",- Employé Tri-Tachyon 38940855,,,,
resonatormrm,WEAPON,"« Nous sommes déconcertés par le guidage, la propulsion, le confinement de la charge… à peu près tout. Que nous ayons même affaire à de la matière baryonique n'est pas clair ; nous n'avons tout simplement pas été capables de contenir un spécimen assez longtemps pour obtenir des données fiables. »",- Mémo récupéré du complexe de laboratoires du Site Alpha,,,,
rifttorpedo,WEAPON,"« Je vois des cités humaines et des ossements défaits de sorte que rien ni personne ne reste pour louer le Créateur, aucun temple ne subsiste pour abriter le sanctuaire et nul ne vit pour se souvenir des mots, et alors rien n'est sacré et tout est profane. »","- Le Livre de Ludd, Visions 7 :12",,,,
gigacannon,WEAPON,« Des officiers supérieurs de la marine au conseil d'administration d'Ultradyne Askonia Combine ont forcé le passage du développement d'un projecteur d'antimatière à grande échelle malgré l'objection du responsable ingénierie. Le projet aurait été initié à la demande personnelle du soi-disant Exécuteur [traître Andrada]. Les actifs du HEGINT rapportent que les tests de tir montrent une puissance de sortie dramatique mais que l'intégration du système d'arme devrait réduire la capacité de combat ennemi en action de flotte en raison d'une inefficacité doctrinale. Recommandation : pas d'opération de sabotage. »,- rapport classifié au Haut Hégémon,,,,
kineticblaster,WEAPON,"« Les relevés longue portée fournis par l'actif HEGINT suggèrent que le système d'arme intègre des éléments de la technologie SUPER ALABASTER pour exploiter un effet anti-bouclier jusqu'alors inutilisé. L'establishment de physique askonien, appauvri après Opis, n'est pas considéré comme capable d'une telle percée [réf. rap. HEGINT/ASKON-M38-12]. Conclusion : avec une quasi-certitude, assistance technique TT à la Mutinerie sindrienne. »",- rapport classifié au Haut Hégémon,,,,
irautolance,WEAPON,"Une arme à faisceau longue portée efficace avec des dégâts élevés en rafale. Extrêmement efficace contre les chasseurs et, dans les bonnes circonstances, contre la coque exposée. Quasi totalement inefficace contre les boucliers et dispose d'un verrou empêchant le tir automatique anti-bouclier sauf si complètement chargée. Faibles dégâts soutenus en raison du besoin de régénérer les charges.

Une étude obscure de la théorie des champs a fourni une application d'armement inattendue avec l'autolance IR, une variation fortement modifiée du vénérable laser pulsé IR. Elle emploie le même milieu amplificateur au dioxyde de carbone et la même alimentation q-switchée que son ancêtre conceptuel, mais rephase le faisceau à travers un arrangement axial de plaques de Besselheim rotatives pour obtenir l'effet de modulation mal compris.

Le résultat est un faisceau pulsé à longue portée qui a montré des performances décevantes contre les boucliers et le blindage. Cela a failli interrompre le développement jusqu'à ce qu'on découvre qu'il possédait une puissance de dégâts étonnamment efficace contre la coque et les composants non blindés. Par la suite, l'arme a trouvé un rôle dans l'amincissement des essaims de chasseurs et l'achèvement des vaisseaux hostiles une fois bouclier et blindage éliminés par des systèmes d'armes complémentaires.",,,,,
aspect,SHIP,"« Ce sont les seuls petits salopards qu'on peut récupérer de manière fiable. Et après, à quoi bon ? Juste un amas de scories fractales, crachant des REM comme pas possible. J'ai ruiné trois spectromètres juste pour obtenir des données inutiles, et maintenant le département financier me harcèle. Ça me donne envie de retourner à la division TriPad. »",Vaisseau non identifié,"ENTRÉE INCONNUE

Veuillez enregistrer votre datapad Tri-Tachyon pour recevoir les dernières actualités et mises à jour.",,,
shard_left,SHIP,"requête omega ?
viridian insondable : délice illimité

soumettre banques de données
toute volition centrale subsumée 
en omega",Vaisseau non identifié,"ENTRÉE INCONNUE

Veuillez enregistrer votre datapad Tri-Tachyon pour recevoir les dernières actualités et mises à jour.",,,
shard_right,SHIP,"CONFIRMER RÉPONSE

EN OMEGA
TOUTE VOLITION CENTRALE SUBSUMÉE
SOUMETTRE BANQUES DE DONNÉES",Vaisseau non identifié,"ENTRÉE INCONNUE

Veuillez enregistrer votre datapad Tri-Tachyon pour recevoir les dernières actualités et mises à jour.",,,
facet,SHIP,"« Coque anomale désignée nom de code « Facet ». Motion pour créer le niveau de sécurité SUPER ALABASTER adoptée et contenu du débriefing de la rencontre « Facet » classifié à ce niveau.

Haut Hégémon, si je puis parler librement, garder une flotille entière silencieuse sur ce coup-là va être un vrai défi pour le COMSEC. »",Vaisseau non identifié,"ENTRÉE INCONNUE

Veuillez enregistrer votre datapad Tri-Tachyon pour recevoir les dernières actualités et mises à jour.",,,
tesseract,SHIP,"« C'est le plus grand de la classe de vaisseaux anomaux rencontrés jusqu'ici. Même un spécimen partiel n'a pas pu être récupéré, au grand dam du VP de la Recherche. Certains membres du conseil — officieusement bien sûr — s'interrogent sur un sabotage ou une mutinerie. Je ne pense pas que vous leur fassiez bien prendre la mesure de la réalité de la situation. »",Vaisseau non identifié,"ENTRÉE INCONNUE

Veuillez enregistrer votre datapad Tri-Tachyon pour recevoir les dernières actualités et mises à jour.",,,
shrouded_vortex,SHIP,"""The only mercy is that it is short-lived.""

- intercepted audio log, speaker unknown",Unidentified Entity,,,,
